ID_Post,Category,Value
816962,OffTopic,0
816962,PersonalStories,0
816962,PossiblyFeedback,0
816962,SentimentNegative,1
816962,SentimentNeutral,0
816962,SentimentPositive,0
816963,ArgumentsUsed,1
816963,Discriminating,0
816963,Inappropriate,0
816963,OffTopic,0
816963,PersonalStories,0
816963,PossiblyFeedback,0
816963,SentimentNegative,0
816963,SentimentNeutral,1
816963,SentimentPositive,0
816964,ArgumentsUsed,1
816964,Discriminating,0
816964,Inappropriate,0
816964,OffTopic,0
816964,PersonalStories,0
816964,PossiblyFeedback,0
816964,SentimentNegative,0
816964,SentimentNeutral,1
816964,SentimentPositive,0
816965,ArgumentsUsed,1
816965,Discriminating,0
816965,Inappropriate,0
816965,OffTopic,0
816965,PersonalStories,0
816965,PossiblyFeedback,0
816965,SentimentNegative,0
816965,SentimentNeutral,1
816965,SentimentPositive,0
816966,ArgumentsUsed,0
816966,Discriminating,0
816966,Inappropriate,0
816966,OffTopic,1
816966,PersonalStories,0
816966,PossiblyFeedback,0
816966,SentimentNegative,1
816966,SentimentNeutral,0
816966,SentimentPositive,0
816967,ArgumentsUsed,0
816967,Discriminating,0
816967,Inappropriate,0
816967,OffTopic,0
816967,PersonalStories,0
816967,PossiblyFeedback,0
816967,SentimentNegative,0
816967,SentimentNeutral,1
816967,SentimentPositive,0
816968,ArgumentsUsed,0
816968,Discriminating,0
816968,Inappropriate,1
816968,OffTopic,0
816968,PersonalStories,0
816968,PossiblyFeedback,0
816968,SentimentNegative,1
816968,SentimentNeutral,0
816968,SentimentPositive,0
816969,ArgumentsUsed,0
816969,Discriminating,0
816969,Inappropriate,1
816969,OffTopic,1
816969,PersonalStories,0
816969,PossiblyFeedback,0
816969,SentimentNegative,1
816969,SentimentNeutral,0
816969,SentimentPositive,0
816970,ArgumentsUsed,1
816970,Discriminating,0
816970,Inappropriate,0
816970,OffTopic,0
816970,PersonalStories,0
816970,PossiblyFeedback,0
816970,SentimentNegative,0
816970,SentimentNeutral,1
816970,SentimentPositive,0
816971,ArgumentsUsed,0
816971,Discriminating,0
816971,Inappropriate,0
816971,OffTopic,1
816971,PersonalStories,0
816971,PossiblyFeedback,0
816971,SentimentNegative,1
816971,SentimentNeutral,0
816971,SentimentPositive,0
816972,ArgumentsUsed,0
816972,Discriminating,0
816972,Inappropriate,0
816972,OffTopic,0
816972,PersonalStories,0
816972,PossiblyFeedback,0
816972,SentimentNegative,0
816972,SentimentNeutral,1
816972,SentimentPositive,0
816973,ArgumentsUsed,0
816973,Discriminating,0
816973,Inappropriate,0
816973,OffTopic,0
816973,PersonalStories,0
816973,PossiblyFeedback,0
816973,SentimentNegative,0
816973,SentimentNeutral,1
816973,SentimentPositive,0
816974,ArgumentsUsed,0
816974,Discriminating,0
816974,Inappropriate,0
816974,OffTopic,1
816974,PersonalStories,0
816974,PossiblyFeedback,0
816974,SentimentNegative,1
816974,SentimentNeutral,0
816974,SentimentPositive,0
816975,ArgumentsUsed,0
816975,Discriminating,0
816975,Inappropriate,0
816975,OffTopic,0
816975,PersonalStories,0
816975,PossiblyFeedback,0
816975,SentimentNegative,0
816975,SentimentNeutral,1
816975,SentimentPositive,0
816976,ArgumentsUsed,0
816976,Discriminating,0
816976,Inappropriate,0
816976,OffTopic,0
816976,PersonalStories,0
816976,PossiblyFeedback,0
816976,SentimentNegative,0
816976,SentimentNeutral,1
816976,SentimentPositive,0
816977,ArgumentsUsed,0
816977,Discriminating,0
816977,Inappropriate,0
816977,OffTopic,0
816977,PersonalStories,0
816977,PossiblyFeedback,0
816977,SentimentNegative,0
816977,SentimentNeutral,1
816977,SentimentPositive,0
816978,ArgumentsUsed,1
816978,Discriminating,0
816978,Inappropriate,0
816978,OffTopic,0
816978,PersonalStories,0
816978,PossiblyFeedback,0
816978,SentimentNegative,0
816978,SentimentNeutral,1
816978,SentimentPositive,0
816979,ArgumentsUsed,0
816979,Discriminating,0
816979,Inappropriate,0
816979,OffTopic,0
816979,PersonalStories,0
816979,PossiblyFeedback,0
816979,SentimentNegative,0
816979,SentimentNeutral,1
816979,SentimentPositive,0
816980,ArgumentsUsed,1
816980,Discriminating,0
816980,Inappropriate,0
816980,OffTopic,0
816980,PersonalStories,0
816980,PossiblyFeedback,0
816980,SentimentNegative,1
816980,SentimentNeutral,0
816980,SentimentPositive,0
816981,ArgumentsUsed,0
816981,Discriminating,0
816981,Inappropriate,0
816981,OffTopic,0
816981,PersonalStories,0
816981,PossiblyFeedback,0
816981,SentimentNegative,0
816981,SentimentNeutral,1
816981,SentimentPositive,0
817136,ArgumentsUsed,1
817136,Discriminating,0
817136,Inappropriate,0
817136,OffTopic,0
817136,PersonalStories,0
817136,PossiblyFeedback,0
817136,SentimentNegative,0
817136,SentimentNeutral,1
817136,SentimentPositive,0
818000,PossiblyFeedback,0
818018,PossiblyFeedback,0
818023,ArgumentsUsed,1
818023,Discriminating,0
818023,Inappropriate,1
818023,OffTopic,0
818023,PersonalStories,0
818023,PossiblyFeedback,0
818023,SentimentNegative,0
818023,SentimentNeutral,1
818023,SentimentPositive,0
818041,ArgumentsUsed,0
818041,Discriminating,0
818041,Inappropriate,0
818041,OffTopic,0
818041,PersonalStories,0
818041,PossiblyFeedback,0
818041,SentimentNegative,1
818041,SentimentNeutral,0
818041,SentimentPositive,0
818095,ArgumentsUsed,1
818095,Discriminating,0
818095,Inappropriate,0
818095,OffTopic,0
818095,PersonalStories,0
818095,PossiblyFeedback,0
818095,SentimentNegative,0
818095,SentimentNeutral,1
818095,SentimentPositive,0
818743,ArgumentsUsed,1
818743,Discriminating,0
818743,Inappropriate,0
818743,OffTopic,0
818743,PersonalStories,0
818743,PossiblyFeedback,0
818743,SentimentNegative,0
818743,SentimentNeutral,1
818743,SentimentPositive,0
818961,ArgumentsUsed,0
818961,Discriminating,0
818961,Inappropriate,0
818961,OffTopic,0
818961,PersonalStories,0
818961,PossiblyFeedback,0
818961,SentimentNegative,0
818961,SentimentNeutral,1
818961,SentimentPositive,0
818977,ArgumentsUsed,0
818977,Discriminating,0
818977,Inappropriate,0
818977,OffTopic,0
818977,PersonalStories,0
818977,PossiblyFeedback,0
818977,SentimentNegative,0
818977,SentimentNeutral,1
818977,SentimentPositive,0
819929,PossiblyFeedback,0
820127,PossiblyFeedback,1
820206,ArgumentsUsed,0
820206,Discriminating,0
820206,Inappropriate,0
820206,OffTopic,0
820206,PersonalStories,0
820206,PossiblyFeedback,0
820206,SentimentNegative,0
820206,SentimentNeutral,1
820206,SentimentPositive,0
821477,PossiblyFeedback,0
821542,ArgumentsUsed,0
821542,Discriminating,0
821542,Inappropriate,0
821542,OffTopic,1
821542,PersonalStories,0
821542,PossiblyFeedback,0
821542,SentimentNegative,1
821542,SentimentNeutral,0
821542,SentimentPositive,0
821599,ArgumentsUsed,1
821599,Discriminating,0
821599,Inappropriate,0
821599,OffTopic,0
821599,PersonalStories,0
821599,PossiblyFeedback,0
821599,SentimentNegative,0
821599,SentimentNeutral,1
821599,SentimentPositive,0
821616,ArgumentsUsed,1
821616,Discriminating,0
821616,Inappropriate,1
821616,OffTopic,0
821616,PersonalStories,0
821616,PossiblyFeedback,0
821616,SentimentNegative,1
821616,SentimentNeutral,0
821616,SentimentPositive,0
821667,ArgumentsUsed,1
821667,Discriminating,0
821667,Inappropriate,0
821667,OffTopic,0
821667,PersonalStories,0
821667,PossiblyFeedback,0
821667,SentimentNegative,0
821667,SentimentNeutral,1
821667,SentimentPositive,0
822111,PossiblyFeedback,0
822332,ArgumentsUsed,0
822332,Discriminating,0
822332,Inappropriate,0
822332,OffTopic,0
822332,PersonalStories,0
822332,PossiblyFeedback,0
822332,SentimentNegative,0
822332,SentimentNeutral,1
822332,SentimentPositive,0
822386,PossiblyFeedback,1
822392,PossiblyFeedback,0
822411,ArgumentsUsed,0
822411,Discriminating,0
822411,Inappropriate,0
822411,OffTopic,0
822411,PersonalStories,0
822411,PossiblyFeedback,0
822411,SentimentNegative,0
822411,SentimentNeutral,1
822411,SentimentPositive,0
822566,PossiblyFeedback,0
822568,ArgumentsUsed,1
822568,Discriminating,0
822568,Inappropriate,0
822568,OffTopic,0
822568,PersonalStories,0
822568,PossiblyFeedback,0
822568,SentimentNegative,0
822568,SentimentNeutral,1
822568,SentimentPositive,0
822589,PossiblyFeedback,0
822590,PossiblyFeedback,1
823211,PossiblyFeedback,1
823400,PossiblyFeedback,0
823426,ArgumentsUsed,0
823426,Discriminating,1
823426,Inappropriate,1
823426,OffTopic,0
823426,PersonalStories,0
823426,PossiblyFeedback,0
823426,SentimentNegative,1
823426,SentimentNeutral,0
823426,SentimentPositive,0
825794,ArgumentsUsed,1
825794,Discriminating,0
825794,Inappropriate,0
825794,OffTopic,0
825794,PersonalStories,0
825794,PossiblyFeedback,0
825794,SentimentNegative,1
825794,SentimentNeutral,0
825794,SentimentPositive,0
825816,PossiblyFeedback,0
825879,ArgumentsUsed,1
825879,Discriminating,0
825879,Inappropriate,0
825879,OffTopic,0
825879,PersonalStories,0
825879,PossiblyFeedback,0
825879,SentimentNegative,0
825879,SentimentNeutral,1
825879,SentimentPositive,0
826496,ArgumentsUsed,0
826496,Discriminating,0
826496,Inappropriate,0
826496,OffTopic,0
826496,PersonalStories,0
826496,PossiblyFeedback,0
826496,SentimentNegative,1
826496,SentimentNeutral,0
826496,SentimentPositive,0
826497,PossiblyFeedback,0
826514,ArgumentsUsed,1
826514,Discriminating,0
826514,Inappropriate,0
826514,OffTopic,0
826514,PersonalStories,0
826514,PossiblyFeedback,0
826514,SentimentNegative,0
826514,SentimentNeutral,1
826514,SentimentPositive,0
826525,PossiblyFeedback,1
826532,PossiblyFeedback,0
826812,PossiblyFeedback,0
826813,ArgumentsUsed,1
826813,Discriminating,0
826813,Inappropriate,0
826813,OffTopic,0
826813,PersonalStories,0
826813,PossiblyFeedback,0
826813,SentimentNegative,0
826813,SentimentNeutral,1
826813,SentimentPositive,0
826821,ArgumentsUsed,0
826821,Discriminating,0
826821,Inappropriate,1
826821,OffTopic,0
826821,PersonalStories,0
826821,PossiblyFeedback,0
826821,SentimentNegative,1
826821,SentimentNeutral,0
826821,SentimentPositive,0
827674,PossiblyFeedback,1
828134,PossiblyFeedback,1
828249,PossiblyFeedback,0
828253,PossiblyFeedback,1
829691,ArgumentsUsed,0
829691,Discriminating,0
829691,Inappropriate,0
829691,OffTopic,0
829691,PersonalStories,0
829691,PossiblyFeedback,0
829691,SentimentNegative,0
829691,SentimentNeutral,1
829691,SentimentPositive,0
829707,PossiblyFeedback,0
829712,PossiblyFeedback,0
829713,ArgumentsUsed,0
829713,Discriminating,0
829713,Inappropriate,0
829713,OffTopic,0
829713,PersonalStories,0
829713,PossiblyFeedback,0
829713,SentimentNegative,0
829713,SentimentNeutral,0
829713,SentimentPositive,1
829714,PossiblyFeedback,0
829715,ArgumentsUsed,0
829715,Discriminating,0
829715,Inappropriate,0
829715,OffTopic,0
829715,PersonalStories,0
829715,PossiblyFeedback,0
829715,SentimentNegative,0
829715,SentimentNeutral,1
829715,SentimentPositive,0
829716,PossiblyFeedback,0
829727,ArgumentsUsed,0
829727,Discriminating,0
829727,Inappropriate,0
829727,OffTopic,0
829727,PersonalStories,0
829727,PossiblyFeedback,0
829727,SentimentNegative,0
829727,SentimentNeutral,0
829727,SentimentPositive,1
829954,ArgumentsUsed,0
829954,Discriminating,0
829954,Inappropriate,1
829954,OffTopic,1
829954,PersonalStories,0
829954,PossiblyFeedback,0
829954,SentimentNegative,1
829954,SentimentNeutral,0
829954,SentimentPositive,0
830299,ArgumentsUsed,0
830299,Discriminating,0
830299,Inappropriate,0
830299,OffTopic,0
830299,PersonalStories,1
830299,PossiblyFeedback,0
830299,SentimentNegative,0
830299,SentimentNeutral,1
830299,SentimentPositive,0
830682,PossiblyFeedback,1
830747,ArgumentsUsed,0
830747,Discriminating,0
830747,Inappropriate,0
830747,OffTopic,0
830747,PersonalStories,0
830747,PossiblyFeedback,0
830747,SentimentNegative,0
830747,SentimentNeutral,1
830747,SentimentPositive,0
830847,PossiblyFeedback,1
831030,ArgumentsUsed,0
831030,Discriminating,0
831030,Inappropriate,0
831030,OffTopic,0
831030,PersonalStories,0
831030,PossiblyFeedback,0
831030,SentimentNegative,1
831030,SentimentNeutral,0
831030,SentimentPositive,0
831144,ArgumentsUsed,0
831144,Discriminating,0
831144,Inappropriate,0
831144,OffTopic,1
831144,PersonalStories,0
831144,PossiblyFeedback,0
831144,SentimentNegative,0
831144,SentimentNeutral,1
831144,SentimentPositive,0
831149,ArgumentsUsed,1
831149,Discriminating,0
831149,Inappropriate,0
831149,OffTopic,0
831149,PersonalStories,0
831149,PossiblyFeedback,0
831149,SentimentNegative,0
831149,SentimentNeutral,1
831149,SentimentPositive,0
831367,PossiblyFeedback,0
831438,ArgumentsUsed,0
831438,Discriminating,0
831438,Inappropriate,0
831438,OffTopic,0
831438,PersonalStories,0
831438,PossiblyFeedback,0
831438,SentimentNegative,0
831438,SentimentNeutral,1
831438,SentimentPositive,0
832052,ArgumentsUsed,0
832052,Discriminating,0
832052,Inappropriate,0
832052,OffTopic,0
832052,PersonalStories,0
832052,PossiblyFeedback,1
832052,SentimentNegative,1
832052,SentimentNeutral,0
832052,SentimentPositive,0
832075,PossiblyFeedback,1
832852,PossiblyFeedback,1
832856,ArgumentsUsed,0
832856,Discriminating,0
832856,Inappropriate,1
832856,OffTopic,1
832856,PersonalStories,0
832856,PossiblyFeedback,0
832856,SentimentNegative,1
832856,SentimentNeutral,0
832856,SentimentPositive,0
833798,PossiblyFeedback,0
833824,ArgumentsUsed,1
833824,Discriminating,0
833824,Inappropriate,0
833824,OffTopic,0
833824,PersonalStories,0
833824,PossiblyFeedback,0
833824,SentimentNegative,0
833824,SentimentNeutral,1
833824,SentimentPositive,0
834506,PossiblyFeedback,0
834706,PossiblyFeedback,0
834758,ArgumentsUsed,1
834758,Discriminating,0
834758,Inappropriate,0
834758,OffTopic,0
834758,PersonalStories,0
834758,PossiblyFeedback,0
834758,SentimentNegative,0
834758,SentimentNeutral,1
834758,SentimentPositive,0
834793,ArgumentsUsed,1
834793,Discriminating,0
834793,Inappropriate,0
834793,OffTopic,0
834793,PersonalStories,0
834793,PossiblyFeedback,0
834793,SentimentNegative,0
834793,SentimentNeutral,1
834793,SentimentPositive,0
835835,PossiblyFeedback,1
836664,PossiblyFeedback,0
836729,ArgumentsUsed,1
836729,Discriminating,0
836729,Inappropriate,0
836729,OffTopic,1
836729,PersonalStories,0
836729,PossiblyFeedback,0
836729,SentimentNegative,0
836729,SentimentNeutral,1
836729,SentimentPositive,0
837083,PossiblyFeedback,0
837113,ArgumentsUsed,1
837113,Discriminating,0
837113,Inappropriate,0
837113,OffTopic,0
837113,PersonalStories,1
837113,PossiblyFeedback,0
837113,SentimentNegative,0
837113,SentimentNeutral,1
837113,SentimentPositive,0
837191,ArgumentsUsed,1
837191,Discriminating,0
837191,Inappropriate,0
837191,OffTopic,0
837191,PersonalStories,0
837191,PossiblyFeedback,0
837191,SentimentNegative,1
837191,SentimentNeutral,0
837191,SentimentPositive,0
837202,ArgumentsUsed,1
837202,Discriminating,0
837202,Inappropriate,0
837202,OffTopic,0
837202,PersonalStories,0
837202,PossiblyFeedback,0
837202,SentimentNegative,0
837202,SentimentNeutral,1
837202,SentimentPositive,0
837241,ArgumentsUsed,0
837241,Discriminating,0
837241,Inappropriate,1
837241,OffTopic,0
837241,PersonalStories,0
837241,PossiblyFeedback,0
837241,SentimentNegative,1
837241,SentimentNeutral,0
837241,SentimentPositive,0
837242,PossiblyFeedback,1
837251,PossiblyFeedback,1
839235,ArgumentsUsed,1
839235,Discriminating,0
839235,Inappropriate,0
839235,OffTopic,1
839235,PersonalStories,0
839235,PossiblyFeedback,0
839235,SentimentNegative,0
839235,SentimentNeutral,1
839235,SentimentPositive,0
839760,PossiblyFeedback,0
840506,PossiblyFeedback,1
840508,PossiblyFeedback,0
841392,PossiblyFeedback,1
841651,ArgumentsUsed,1
841651,Discriminating,0
841651,Inappropriate,0
841651,OffTopic,0
841651,PersonalStories,0
841651,PossiblyFeedback,0
841651,SentimentNegative,0
841651,SentimentNeutral,1
841651,SentimentPositive,0
842189,ArgumentsUsed,0
842189,Discriminating,0
842189,Inappropriate,0
842189,OffTopic,1
842189,PersonalStories,0
842189,PossiblyFeedback,0
842189,SentimentNegative,0
842189,SentimentNeutral,1
842189,SentimentPositive,0
842516,ArgumentsUsed,0
842516,Discriminating,0
842516,Inappropriate,0
842516,OffTopic,0
842516,PersonalStories,0
842516,PossiblyFeedback,0
842516,SentimentNegative,0
842516,SentimentNeutral,1
842516,SentimentPositive,0
842663,PossiblyFeedback,0
843228,PossiblyFeedback,1
843604,PossiblyFeedback,0
844064,PossiblyFeedback,0
844170,PossiblyFeedback,0
844270,PossiblyFeedback,0
844274,ArgumentsUsed,1
844274,Discriminating,0
844274,Inappropriate,0
844274,OffTopic,0
844274,PersonalStories,0
844274,PossiblyFeedback,0
844274,SentimentNegative,0
844274,SentimentNeutral,1
844274,SentimentPositive,0
844330,ArgumentsUsed,1
844330,Discriminating,0
844330,Inappropriate,0
844330,OffTopic,0
844330,PersonalStories,0
844330,PossiblyFeedback,0
844330,SentimentNegative,0
844330,SentimentNeutral,1
844330,SentimentPositive,0
844392,ArgumentsUsed,1
844392,Discriminating,0
844392,Inappropriate,1
844392,OffTopic,0
844392,PersonalStories,0
844392,PossiblyFeedback,0
844392,SentimentNegative,0
844392,SentimentNeutral,1
844392,SentimentPositive,0
845133,PossiblyFeedback,1
845544,PossiblyFeedback,1
846139,PossiblyFeedback,1
847141,ArgumentsUsed,0
847141,Discriminating,0
847141,Inappropriate,0
847141,OffTopic,0
847141,PersonalStories,0
847141,PossiblyFeedback,0
847141,SentimentNegative,1
847141,SentimentNeutral,0
847141,SentimentPositive,0
847783,ArgumentsUsed,0
847783,Discriminating,0
847783,Inappropriate,0
847783,OffTopic,0
847783,PersonalStories,0
847783,PossiblyFeedback,0
847783,SentimentNegative,1
847783,SentimentNeutral,0
847783,SentimentPositive,0
848704,PossiblyFeedback,1
848711,PossiblyFeedback,0
851141,PossiblyFeedback,1
852057,PossiblyFeedback,1
852235,ArgumentsUsed,0
852235,Discriminating,0
852235,Inappropriate,0
852235,OffTopic,0
852235,PersonalStories,1
852235,PossiblyFeedback,0
852235,SentimentNegative,0
852235,SentimentNeutral,1
852235,SentimentPositive,0
852503,PossiblyFeedback,1
852983,PossiblyFeedback,0
853049,ArgumentsUsed,0
853049,Discriminating,0
853049,Inappropriate,0
853049,OffTopic,1
853049,PersonalStories,0
853049,PossiblyFeedback,0
853049,SentimentNegative,0
853049,SentimentNeutral,1
853049,SentimentPositive,0
853059,ArgumentsUsed,0
853059,Discriminating,0
853059,Inappropriate,1
853059,OffTopic,0
853059,PersonalStories,0
853059,PossiblyFeedback,0
853059,SentimentNegative,1
853059,SentimentNeutral,0
853059,SentimentPositive,0
853338,ArgumentsUsed,0
853338,Discriminating,0
853338,Inappropriate,1
853338,OffTopic,0
853338,PersonalStories,0
853338,PossiblyFeedback,0
853338,SentimentNegative,0
853338,SentimentNeutral,1
853338,SentimentPositive,0
853391,ArgumentsUsed,1
853391,Discriminating,0
853391,Inappropriate,0
853391,OffTopic,0
853391,PersonalStories,0
853391,PossiblyFeedback,0
853391,SentimentNegative,0
853391,SentimentNeutral,1
853391,SentimentPositive,0
855186,PossiblyFeedback,1
855221,ArgumentsUsed,1
855221,Discriminating,0
855221,Inappropriate,0
855221,OffTopic,0
855221,PersonalStories,0
855221,PossiblyFeedback,0
855221,SentimentNegative,0
855221,SentimentNeutral,1
855221,SentimentPositive,0
861154,PossiblyFeedback,0
861243,PossiblyFeedback,0
861332,ArgumentsUsed,1
861332,Discriminating,0
861332,Inappropriate,0
861332,OffTopic,1
861332,PersonalStories,0
861332,PossiblyFeedback,0
861332,SentimentNegative,0
861332,SentimentNeutral,1
861332,SentimentPositive,0
861356,PossiblyFeedback,1
861359,PossiblyFeedback,1
863270,ArgumentsUsed,0
863270,Discriminating,0
863270,Inappropriate,0
863270,OffTopic,0
863270,PersonalStories,0
863270,PossiblyFeedback,0
863270,SentimentNegative,1
863270,SentimentNeutral,0
863270,SentimentPositive,0
863348,ArgumentsUsed,1
863348,Discriminating,0
863348,Inappropriate,0
863348,OffTopic,0
863348,PersonalStories,0
863348,PossiblyFeedback,0
863348,SentimentNegative,0
863348,SentimentNeutral,1
863348,SentimentPositive,0
863351,PossiblyFeedback,0
866182,PossiblyFeedback,0
866194,ArgumentsUsed,0
866194,Discriminating,0
866194,Inappropriate,0
866194,OffTopic,0
866194,PersonalStories,0
866194,PossiblyFeedback,0
866194,SentimentNegative,0
866194,SentimentNeutral,0
866194,SentimentPositive,1
868026,PossiblyFeedback,0
868027,PossiblyFeedback,1
868673,ArgumentsUsed,1
868673,Discriminating,0
868673,Inappropriate,1
868673,OffTopic,0
868673,PersonalStories,0
868673,PossiblyFeedback,0
868673,SentimentNegative,1
868673,SentimentNeutral,0
868673,SentimentPositive,0
868878,PossiblyFeedback,1
869152,PossiblyFeedback,1
869157,ArgumentsUsed,0
869157,Discriminating,0
869157,Inappropriate,0
869157,OffTopic,0
869157,PersonalStories,0
869157,PossiblyFeedback,0
869157,SentimentNegative,0
869157,SentimentNeutral,1
869157,SentimentPositive,0
869211,PossiblyFeedback,1
871038,ArgumentsUsed,1
871038,Discriminating,0
871038,Inappropriate,1
871038,OffTopic,0
871038,PersonalStories,0
871038,PossiblyFeedback,0
871038,SentimentNegative,1
871038,SentimentNeutral,0
871038,SentimentPositive,0
872857,ArgumentsUsed,1
872857,Discriminating,0
872857,Inappropriate,0
872857,OffTopic,0
872857,PersonalStories,0
872857,PossiblyFeedback,0
872857,SentimentNegative,0
872857,SentimentNeutral,1
872857,SentimentPositive,0
873104,ArgumentsUsed,0
873104,Discriminating,0
873104,Inappropriate,0
873104,OffTopic,0
873104,PersonalStories,0
873104,PossiblyFeedback,0
873104,SentimentNegative,0
873104,SentimentNeutral,1
873104,SentimentPositive,0
873125,PossiblyFeedback,0
873126,PossiblyFeedback,0
873567,PossiblyFeedback,0
874013,ArgumentsUsed,0
874013,Discriminating,0
874013,Inappropriate,1
874013,OffTopic,1
874013,PersonalStories,0
874013,PossiblyFeedback,0
874013,SentimentNegative,1
874013,SentimentNeutral,0
874013,SentimentPositive,0
874904,ArgumentsUsed,0
874904,Discriminating,0
874904,Inappropriate,0
874904,OffTopic,1
874904,PersonalStories,0
874904,PossiblyFeedback,0
874904,SentimentNegative,0
874904,SentimentNeutral,1
874904,SentimentPositive,0
874912,PossiblyFeedback,0
875402,ArgumentsUsed,1
875402,Discriminating,0
875402,Inappropriate,0
875402,OffTopic,0
875402,PersonalStories,0
875402,PossiblyFeedback,0
875402,SentimentNegative,0
875402,SentimentNeutral,0
875402,SentimentPositive,1
875409,ArgumentsUsed,1
875409,Discriminating,0
875409,Inappropriate,0
875409,OffTopic,0
875409,PersonalStories,0
875409,PossiblyFeedback,0
875409,SentimentNegative,0
875409,SentimentNeutral,1
875409,SentimentPositive,0
875415,ArgumentsUsed,0
875415,Discriminating,0
875415,Inappropriate,1
875415,OffTopic,0
875415,PersonalStories,0
875415,PossiblyFeedback,0
875415,SentimentNegative,1
875415,SentimentNeutral,0
875415,SentimentPositive,0
875588,ArgumentsUsed,0
875588,Discriminating,0
875588,Inappropriate,0
875588,OffTopic,0
875588,PersonalStories,1
875588,PossiblyFeedback,0
875588,SentimentNegative,0
875588,SentimentNeutral,1
875588,SentimentPositive,0
875601,ArgumentsUsed,0
875601,Discriminating,0
875601,Inappropriate,0
875601,OffTopic,1
875601,PersonalStories,0
875601,PossiblyFeedback,0
875601,SentimentNegative,0
875601,SentimentNeutral,1
875601,SentimentPositive,0
875754,ArgumentsUsed,0
875754,Discriminating,0
875754,Inappropriate,0
875754,OffTopic,0
875754,PersonalStories,0
875754,PossiblyFeedback,0
875754,SentimentNegative,0
875754,SentimentNeutral,1
875754,SentimentPositive,0
875772,ArgumentsUsed,1
875772,Discriminating,0
875772,Inappropriate,0
875772,OffTopic,0
875772,PersonalStories,0
875772,PossiblyFeedback,0
875772,SentimentNegative,0
875772,SentimentNeutral,1
875772,SentimentPositive,0
875773,ArgumentsUsed,0
875773,Discriminating,0
875773,Inappropriate,0
875773,OffTopic,0
875773,PersonalStories,0
875773,PossiblyFeedback,0
875773,SentimentNegative,1
875773,SentimentNeutral,0
875773,SentimentPositive,0
875774,ArgumentsUsed,0
875774,Discriminating,0
875774,Inappropriate,0
875774,OffTopic,0
875774,PersonalStories,0
875774,PossiblyFeedback,0
875774,SentimentNegative,1
875774,SentimentNeutral,0
875774,SentimentPositive,0
875775,ArgumentsUsed,1
875775,Discriminating,0
875775,Inappropriate,0
875775,OffTopic,0
875775,PersonalStories,0
875775,PossiblyFeedback,0
875775,SentimentNegative,0
875775,SentimentNeutral,1
875775,SentimentPositive,0
875776,ArgumentsUsed,0
875776,Discriminating,0
875776,Inappropriate,0
875776,OffTopic,0
875776,PersonalStories,0
875776,PossiblyFeedback,0
875776,SentimentNegative,1
875776,SentimentNeutral,0
875776,SentimentPositive,0
875777,ArgumentsUsed,0
875777,Discriminating,0
875777,Inappropriate,0
875777,OffTopic,0
875777,PersonalStories,0
875777,PossiblyFeedback,0
875777,SentimentNegative,1
875777,SentimentNeutral,0
875777,SentimentPositive,0
875778,ArgumentsUsed,0
875778,Discriminating,0
875778,Inappropriate,0
875778,OffTopic,0
875778,PersonalStories,0
875778,PossiblyFeedback,0
875778,SentimentNegative,1
875778,SentimentNeutral,0
875778,SentimentPositive,0
875779,ArgumentsUsed,0
875779,Discriminating,1
875779,Inappropriate,0
875779,OffTopic,0
875779,PersonalStories,0
875779,PossiblyFeedback,0
875779,SentimentNegative,1
875779,SentimentNeutral,0
875779,SentimentPositive,0
875780,ArgumentsUsed,0
875780,Discriminating,0
875780,Inappropriate,1
875780,OffTopic,0
875780,PersonalStories,0
875780,PossiblyFeedback,0
875780,SentimentNegative,1
875780,SentimentNeutral,0
875780,SentimentPositive,0
875781,ArgumentsUsed,0
875781,Discriminating,1
875781,Inappropriate,0
875781,OffTopic,0
875781,PersonalStories,0
875781,PossiblyFeedback,0
875781,SentimentNegative,1
875781,SentimentNeutral,0
875781,SentimentPositive,0
875782,ArgumentsUsed,0
875782,Discriminating,1
875782,Inappropriate,1
875782,OffTopic,0
875782,PersonalStories,0
875782,PossiblyFeedback,0
875782,SentimentNegative,1
875782,SentimentNeutral,0
875782,SentimentPositive,0
875783,ArgumentsUsed,0
875783,Discriminating,0
875783,Inappropriate,1
875783,OffTopic,0
875783,PersonalStories,0
875783,PossiblyFeedback,0
875783,SentimentNegative,1
875783,SentimentNeutral,0
875783,SentimentPositive,0
875784,ArgumentsUsed,0
875784,Discriminating,0
875784,Inappropriate,0
875784,OffTopic,0
875784,PersonalStories,0
875784,PossiblyFeedback,1
875784,SentimentNegative,1
875784,SentimentNeutral,0
875784,SentimentPositive,0
875785,ArgumentsUsed,0
875785,Discriminating,1
875785,Inappropriate,1
875785,OffTopic,0
875785,PersonalStories,0
875785,PossiblyFeedback,0
875785,SentimentNegative,1
875785,SentimentNeutral,0
875785,SentimentPositive,0
875786,ArgumentsUsed,1
875786,Discriminating,0
875786,Inappropriate,0
875786,OffTopic,0
875786,PersonalStories,0
875786,PossiblyFeedback,0
875786,SentimentNegative,1
875786,SentimentNeutral,0
875786,SentimentPositive,0
875787,ArgumentsUsed,0
875787,Discriminating,0
875787,Inappropriate,0
875787,OffTopic,0
875787,PersonalStories,0
875787,PossiblyFeedback,0
875787,SentimentNegative,1
875787,SentimentNeutral,0
875787,SentimentPositive,0
875788,ArgumentsUsed,0
875788,Discriminating,0
875788,Inappropriate,0
