ID_Post,Category,Fold
644240,SentimentNegative,6
644469,SentimentNegative,6
646029,SentimentNegative,6
647343,SentimentNegative,6
647344,SentimentNegative,6
647345,SentimentNegative,6
648469,SentimentNegative,6
651818,SentimentNegative,6
652801,SentimentNegative,6
654721,SentimentNegative,6
655951,SentimentNegative,6
655961,SentimentNegative,6
656485,SentimentNegative,6
657483,SentimentNegative,6
657578,SentimentNegative,6
660908,SentimentNegative,6
663972,SentimentNegative,6
664075,SentimentNegative,6
665177,SentimentNegative,6
665406,SentimentNegative,6
666997,SentimentNegative,6
668196,SentimentNegative,6
668226,SentimentNegative,6
668308,SentimentNegative,6
669800,SentimentNegative,6
671191,SentimentNegative,6
672933,SentimentNegative,6
675086,SentimentNegative,6
675092,SentimentNegative,6
676645,SentimentNegative,6
677158,SentimentNegative,6
681262,SentimentNegative,6
682337,SentimentNegative,6
683396,SentimentNegative,6
683419,SentimentNegative,6
684725,SentimentNegative,6
688474,SentimentNegative,6
688691,SentimentNegative,6
690596,SentimentNegative,6
692213,SentimentNegative,6
693147,SentimentNegative,6
693319,SentimentNegative,6
694601,SentimentNegative,6
694670,SentimentNegative,6
694673,SentimentNegative,6
694792,SentimentNegative,6
694904,SentimentNegative,6
698853,SentimentNegative,6
699760,SentimentNegative,6
699767,SentimentNegative,6
701711,SentimentNegative,6
701724,SentimentNegative,6
702808,SentimentNegative,6
705503,SentimentNegative,6
707124,SentimentNegative,6
707126,SentimentNegative,6
707308,SentimentNegative,6
707476,SentimentNegative,6
710132,SentimentNegative,6
710134,SentimentNegative,6
710898,SentimentNegative,6
713085,SentimentNegative,6
713189,SentimentNegative,6
715193,SentimentNegative,6
715770,SentimentNegative,6
715800,SentimentNegative,6
716538,SentimentNegative,6
716565,SentimentNegative,6
716587,SentimentNegative,6
720628,SentimentNegative,6
722202,SentimentNegative,6
724546,SentimentNegative,6
724975,SentimentNegative,6
727108,SentimentNegative,6
727555,SentimentNegative,6
729792,SentimentNegative,6
731354,SentimentNegative,6
732355,SentimentNegative,6
732855,SentimentNegative,6
734082,SentimentNegative,6
734646,SentimentNegative,6
734650,SentimentNegative,6
735159,SentimentNegative,6
735173,SentimentNegative,6
735396,SentimentNegative,6
738549,SentimentNegative,6
739260,SentimentNegative,6
739305,SentimentNegative,6
740333,SentimentNegative,6
740335,SentimentNegative,6
740336,SentimentNegative,6
740339,SentimentNegative,6
740340,SentimentNegative,6
740343,SentimentNegative,6
745451,SentimentNegative,6
745544,SentimentNegative,6
745965,SentimentNegative,6
746102,SentimentNegative,6
746699,SentimentNegative,6
749871,SentimentNegative,6
751032,SentimentNegative,6
751034,SentimentNegative,6
751611,SentimentNegative,6
752704,SentimentNegative,6
753678,SentimentNegative,6
754823,SentimentNegative,6
755468,SentimentNegative,6
756948,SentimentNegative,6
758817,SentimentNegative,6
759647,SentimentNegative,6
760038,SentimentNegative,6
760465,SentimentNegative,6
762262,SentimentNegative,6
762637,SentimentNegative,6
768257,SentimentNegative,6
768269,SentimentNegative,6
768923,SentimentNegative,6
769799,SentimentNegative,6
771675,SentimentNegative,6
774534,SentimentNegative,6
775429,SentimentNegative,6
775814,SentimentNegative,6
776026,SentimentNegative,6
776032,SentimentNegative,6
776043,SentimentNegative,6
776606,SentimentNegative,6
777228,SentimentNegative,6
777932,SentimentNegative,6
779239,SentimentNegative,6
779963,SentimentNegative,6
780452,SentimentNegative,6
780784,SentimentNegative,6
781453,SentimentNegative,6
784628,SentimentNegative,6
789127,SentimentNegative,6
789697,SentimentNegative,6
789704,SentimentNegative,6
789938,SentimentNegative,6
790502,SentimentNegative,6
790611,SentimentNegative,6
792588,SentimentNegative,6
792593,SentimentNegative,6
793702,SentimentNegative,6
794999,SentimentNegative,6
797479,SentimentNegative,6
798389,SentimentNegative,6
800467,SentimentNegative,6
800623,SentimentNegative,6
800766,SentimentNegative,6
801001,SentimentNegative,6
804252,SentimentNegative,6
804260,SentimentNegative,6
806144,SentimentNegative,6
806145,SentimentNegative,6
810642,SentimentNegative,6
816774,SentimentNegative,6
816775,SentimentNegative,6
816779,SentimentNegative,6
816781,SentimentNegative,6
816784,SentimentNegative,6
816785,SentimentNegative,6
816790,SentimentNegative,6
816796,SentimentNegative,6
816798,SentimentNegative,6
816804,SentimentNegative,6
816808,SentimentNegative,6
816809,SentimentNegative,6
816815,SentimentNegative,6
816817,SentimentNegative,6
816818,SentimentNegative,6
816820,SentimentNegative,6
816834,SentimentNegative,6
816835,SentimentNegative,6
816838,SentimentNegative,6
816842,SentimentNegative,6
816843,SentimentNegative,6
816847,SentimentNegative,6
816861,SentimentNegative,6
816862,SentimentNegative,6
816869,SentimentNegative,6
816874,SentimentNegative,6
816875,SentimentNegative,6
816877,SentimentNegative,6
816879,SentimentNegative,6
816880,SentimentNegative,6
816884,SentimentNegative,6
816886,SentimentNegative,6
816887,SentimentNegative,6
816897,SentimentNegative,6
816898,SentimentNegative,6
816902,SentimentNegative,6
816905,SentimentNegative,6
816914,SentimentNegative,6
816915,SentimentNegative,6
816923,SentimentNegative,6
816926,SentimentNegative,6
816929,SentimentNegative,6
816932,SentimentNegative,6
816933,SentimentNegative,6
816934,SentimentNegative,6
816936,SentimentNegative,6
816937,SentimentNegative,6
816938,SentimentNegative,6
816939,SentimentNegative,6
816943,SentimentNegative,6
816949,SentimentNegative,6
816950,SentimentNegative,6
816951,SentimentNegative,6
816952,SentimentNegative,6
816954,SentimentNegative,6
816959,SentimentNegative,6
816960,SentimentNegative,6
816961,SentimentNegative,6
816962,SentimentNegative,6
816966,SentimentNegative,6
816968,SentimentNegative,6
816969,SentimentNegative,6
816971,SentimentNegative,6
816974,SentimentNegative,6
816980,SentimentNegative,6
818041,SentimentNegative,6
821542,SentimentNegative,6
821616,SentimentNegative,6
823426,SentimentNegative,6
825794,SentimentNegative,6
826496,SentimentNegative,6
826821,SentimentNegative,6
793728,SentimentNegative,7
793922,SentimentNegative,7
793955,SentimentNegative,7
793996,SentimentNegative,7
795317,SentimentNegative,7
796845,SentimentNegative,7
797314,SentimentNegative,7
803047,SentimentNegative,7
804399,SentimentNegative,7
806132,SentimentNegative,7
806383,SentimentNegative,7
810224,SentimentNegative,7
810657,SentimentNegative,7
810680,SentimentNegative,7
811921,SentimentNegative,7
815555,SentimentNegative,7
816560,SentimentNegative,7
816772,SentimentNegative,7
816773,SentimentNegative,7
816776,SentimentNegative,7
816777,SentimentNegative,7
816778,SentimentNegative,7
816780,SentimentNegative,7
816782,SentimentNegative,7
816783,SentimentNegative,7
816786,SentimentNegative,7
816787,SentimentNegative,7
816788,SentimentNegative,7
816789,SentimentNegative,7
816791,SentimentNegative,7
816792,SentimentNegative,7
816793,SentimentNegative,7
816794,SentimentNegative,7
816795,SentimentNegative,7
816797,SentimentNegative,7
816799,SentimentNegative,7
816800,SentimentNegative,7
816801,SentimentNegative,7
816802,SentimentNegative,7
816803,SentimentNegative,7
816805,SentimentNegative,7
816806,SentimentNegative,7
816807,SentimentNegative,7
816810,SentimentNegative,7
816811,SentimentNegative,7
816812,SentimentNegative,7
816813,SentimentNegative,7
816814,SentimentNegative,7
816816,SentimentNegative,7
816819,SentimentNegative,7
816821,SentimentNegative,7
816822,SentimentNegative,7
816823,SentimentNegative,7
816824,SentimentNegative,7
816825,SentimentNegative,7
816826,SentimentNegative,7
816827,SentimentNegative,7
816828,SentimentNegative,7
816829,SentimentNegative,7
816830,SentimentNegative,7
816831,SentimentNegative,7
816832,SentimentNegative,7
816833,SentimentNegative,7
816836,SentimentNegative,7
816837,SentimentNegative,7
816839,SentimentNegative,7
816840,SentimentNegative,7
816841,SentimentNegative,7
816844,SentimentNegative,7
816845,SentimentNegative,7
816846,SentimentNegative,7
816848,SentimentNegative,7
816849,SentimentNegative,7
816850,SentimentNegative,7
816851,SentimentNegative,7
816852,SentimentNegative,7
816853,SentimentNegative,7
816854,SentimentNegative,7
816855,SentimentNegative,7
816856,SentimentNegative,7
816857,SentimentNegative,7
816858,SentimentNegative,7
816859,SentimentNegative,7
816860,SentimentNegative,7
816863,SentimentNegative,7
816864,SentimentNegative,7
816865,SentimentNegative,7
816866,SentimentNegative,7
816867,SentimentNegative,7
816868,SentimentNegative,7
816870,SentimentNegative,7
816871,SentimentNegative,7
816872,SentimentNegative,7
816873,SentimentNegative,7
816876,SentimentNegative,7
816878,SentimentNegative,7
816881,SentimentNegative,7
816882,SentimentNegative,7
816883,SentimentNegative,7
816885,SentimentNegative,7
816888,SentimentNegative,7
816889,SentimentNegative,7
816890,SentimentNegative,7
816891,SentimentNegative,7
816892,SentimentNegative,7
816893,SentimentNegative,7
816894,SentimentNegative,7
816895,SentimentNegative,7
816896,SentimentNegative,7
816899,SentimentNegative,7
816900,SentimentNegative,7
816901,SentimentNegative,7
816903,SentimentNegative,7
816904,SentimentNegative,7
816906,SentimentNegative,7
816907,SentimentNegative,7
816908,SentimentNegative,7
816909,SentimentNegative,7
816910,SentimentNegative,7
816911,SentimentNegative,7
816912,SentimentNegative,7
816913,SentimentNegative,7
816916,SentimentNegative,7
816917,SentimentNegative,7
816918,SentimentNegative,7
816919,SentimentNegative,7
816920,SentimentNegative,7
816921,SentimentNegative,7
816922,SentimentNegative,7
816924,SentimentNegative,7
816925,SentimentNegative,7
816927,SentimentNegative,7
816928,SentimentNegative,7
816930,SentimentNegative,7
816931,SentimentNegative,7
816935,SentimentNegative,7
816940,SentimentNegative,7
816941,SentimentNegative,7
816942,SentimentNegative,7
816944,SentimentNegative,7
816945,SentimentNegative,7
816946,SentimentNegative,7
816947,SentimentNegative,7
816948,SentimentNegative,7
816953,SentimentNegative,7
816955,SentimentNegative,7
816956,SentimentNegative,7
816957,SentimentNegative,7
816958,SentimentNegative,7
816963,SentimentNegative,7
816964,SentimentNegative,7
816965,SentimentNegative,7
816967,SentimentNegative,7
816970,SentimentNegative,7
816972,SentimentNegative,7
816973,SentimentNegative,7
816975,SentimentNegative,7
816976,SentimentNegative,7
816977,SentimentNegative,7
816978,SentimentNegative,7
816979,SentimentNegative,7
816981,SentimentNegative,7
817136,SentimentNegative,7
818023,SentimentNegative,7
818095,SentimentNegative,7
818743,SentimentNegative,7
818961,SentimentNegative,7
818977,SentimentNegative,7
820206,SentimentNegative,7
821599,SentimentNegative,7
821667,SentimentNegative,7
822332,SentimentNegative,7
822411,SentimentNegative,7
822568,SentimentNegative,7
825879,SentimentNegative,7
826514,SentimentNegative,7
826813,SentimentNegative,7
829691,SentimentNegative,7
829713,SentimentNegative,7
829715,SentimentNegative,7
829727,SentimentNegative,7
829954,SentimentNegative,7
830299,SentimentNegative,7
830747,SentimentNegative,7
831030,SentimentNegative,7
831144,SentimentNegative,7
831149,SentimentNegative,7
831438,SentimentNegative,7
832052,SentimentNegative,7
832856,SentimentNegative,7
833824,SentimentNegative,7
834758,SentimentNegative,7
834793,SentimentNegative,7
836729,SentimentNegative,7
837113,SentimentNegative,7
837191,SentimentNegative,7
837241,SentimentNegative,7
847141,SentimentNegative,7
847783,SentimentNegative,7
853059,SentimentNegative,7
863270,SentimentNegative,7
868673,SentimentNegative,7
871038,SentimentNegative,7
874013,SentimentNegative,7
875415,SentimentNegative,7
875773,SentimentNegative,7
875774,SentimentNegative,7
875776,SentimentNegative,7
875777,SentimentNegative,7
875778,SentimentNegative,7
875779,SentimentNegative,7
875780,SentimentNegative,7
875781,SentimentNegative,7
875782,SentimentNegative,7
875783,SentimentNegative,7
875784,SentimentNegative,7
875785,SentimentNegative,7
875786,SentimentNegative,7
875787,SentimentNegative,7
875788,SentimentNegative,7
875791,SentimentNegative,7
875792,SentimentNegative,7
875794,SentimentNegative,7
875795,SentimentNegative,7
875796,SentimentNegative,7
875797,SentimentNegative,7
875798,SentimentNegative,7
875799,SentimentNegative,7
875800,SentimentNegative,7
875801,SentimentNegative,7
875802,SentimentNegative,7
875804,SentimentNegative,7
875805,SentimentNegative,7
875806,SentimentNegative,7
875807,SentimentNegative,7
875808,SentimentNegative,7
875809,SentimentNegative,7
875810,SentimentNegative,7
875811,SentimentNegative,7
875812,SentimentNegative,7
875813,SentimentNegative,7
875814,SentimentNegative,7
875815,SentimentNegative,7
875816,SentimentNegative,7
875819,SentimentNegative,7
875820,SentimentNegative,7
875821,SentimentNegative,7
875822,SentimentNegative,7
875823,SentimentNegative,7
875824,SentimentNegative,7
875825,SentimentNegative,7
875826,SentimentNegative,7
875827,SentimentNegative,7
875829,SentimentNegative,7
875831,SentimentNegative,7
875832,SentimentNegative,7
875834,SentimentNegative,7
875835,SentimentNegative,7
875836,SentimentNegative,7
875837,SentimentNegative,7
875839,SentimentNegative,7
875840,SentimentNegative,7
875841,SentimentNegative,7
875842,SentimentNegative,7
875844,SentimentNegative,7
875846,SentimentNegative,7
875847,SentimentNegative,7
875848,SentimentNegative,7
875852,SentimentNegative,7
875853,SentimentNegative,7
875854,SentimentNegative,7
875855,SentimentNegative,7
875856,SentimentNegative,7
875857,SentimentNegative,7
875859,SentimentNegative,7
875861,SentimentNegative,7
875863,SentimentNegative,7
875866,SentimentNegative,7
875867,SentimentNegative,7
875871,SentimentNegative,7
875872,SentimentNegative,7
875873,SentimentNegative,7
875874,SentimentNegative,7
875875,SentimentNegative,7
875876,SentimentNegative,7
875878,SentimentNegative,7
875879,SentimentNegative,7
875880,SentimentNegative,7
875881,SentimentNegative,7
875883,SentimentNegative,7
875884,SentimentNegative,7
875886,SentimentNegative,7
875887,SentimentNegative,7
875888,SentimentNegative,7
875889,SentimentNegative,7
875890,SentimentNegative,7
875891,SentimentNegative,7
875893,SentimentNegative,7
875894,SentimentNegative,7
875895,SentimentNegative,7
875896,SentimentNegative,7
875897,SentimentNegative,7
875898,SentimentNegative,7
875899,SentimentNegative,7
875900,SentimentNegative,7
875901,SentimentNegative,7
875902,SentimentNegative,7
875903,SentimentNegative,7
875904,SentimentNegative,7
875906,SentimentNegative,7
875909,SentimentNegative,7
875910,SentimentNegative,7
875911,SentimentNegative,7
875912,SentimentNegative,7
875913,SentimentNegative,7
875914,SentimentNegative,7
875915,SentimentNegative,7
875916,SentimentNegative,7
875917,SentimentNegative,7
875918,SentimentNegative,7
875919,SentimentNegative,7
875920,SentimentNegative,7
875921,SentimentNegative,7
875922,SentimentNegative,7
875923,SentimentNegative,7
875924,SentimentNegative,7
875926,SentimentNegative,7
875927,SentimentNegative,7
875928,SentimentNegative,7
875929,SentimentNegative,7
875930,SentimentNegative,7
875931,SentimentNegative,7
875932,SentimentNegative,7
875933,SentimentNegative,7
875935,SentimentNegative,7
875936,SentimentNegative,7
875937,SentimentNegative,7
875938,SentimentNegative,7
875939,SentimentNegative,7
875941,SentimentNegative,7
875942,SentimentNegative,7
875944,SentimentNegative,7
875945,SentimentNegative,7
875946,SentimentNegative,7
875947,SentimentNegative,7
875948,SentimentNegative,7
875950,SentimentNegative,7
875951,SentimentNegative,7
875952,SentimentNegative,7
875953,SentimentNegative,7
875954,SentimentNegative,7
875955,SentimentNegative,7
875956,SentimentNegative,7
875957,SentimentNegative,7
875958,SentimentNegative,7
875959,SentimentNegative,7
875960,SentimentNegative,7
875962,SentimentNegative,7
875963,SentimentNegative,7
875965,SentimentNegative,7
837202,SentimentNegative,8
839235,SentimentNegative,8
841651,SentimentNegative,8
842189,SentimentNegative,8
842516,SentimentNegative,8
844274,SentimentNegative,8
844330,SentimentNegative,8
844392,SentimentNegative,8
852235,SentimentNegative,8
853049,SentimentNegative,8
853338,SentimentNegative,8
853391,SentimentNegative,8
855221,SentimentNegative,8
861332,SentimentNegative,8
863348,SentimentNegative,8
866194,SentimentNegative,8
869157,SentimentNegative,8
872857,SentimentNegative,8
873104,SentimentNegative,8
874904,SentimentNegative,8
875402,SentimentNegative,8
875409,SentimentNegative,8
875588,SentimentNegative,8
875601,SentimentNegative,8
875754,SentimentNegative,8
875772,SentimentNegative,8
875775,SentimentNegative,8
875789,SentimentNegative,8
875790,SentimentNegative,8
875793,SentimentNegative,8
875803,SentimentNegative,8
875817,SentimentNegative,8
875818,SentimentNegative,8
875828,SentimentNegative,8
875830,SentimentNegative,8
875833,SentimentNegative,8
875838,SentimentNegative,8
875843,SentimentNegative,8
875845,SentimentNegative,8
875849,SentimentNegative,8
875850,SentimentNegative,8
875851,SentimentNegative,8
875858,SentimentNegative,8
875860,SentimentNegative,8
875862,SentimentNegative,8
875864,SentimentNegative,8
875865,SentimentNegative,8
875868,SentimentNegative,8
875869,SentimentNegative,8
875870,SentimentNegative,8
875877,SentimentNegative,8
875882,SentimentNegative,8
875885,SentimentNegative,8
875892,SentimentNegative,8
875905,SentimentNegative,8
875907,SentimentNegative,8
875908,SentimentNegative,8
875925,SentimentNegative,8
875934,SentimentNegative,8
875940,SentimentNegative,8
875943,SentimentNegative,8
875949,SentimentNegative,8
875961,SentimentNegative,8
875964,SentimentNegative,8
875966,SentimentNegative,8
875967,SentimentNegative,8
875968,SentimentNegative,8
875969,SentimentNegative,8
875970,SentimentNegative,8
875971,SentimentNegative,8
875972,SentimentNegative,8
875973,SentimentNegative,8
875974,SentimentNegative,8
875975,SentimentNegative,8
875976,SentimentNegative,8
875977,SentimentNegative,8
875978,SentimentNegative,8
875979,SentimentNegative,8
875980,SentimentNegative,8
875981,SentimentNegative,8
875982,SentimentNegative,8
875983,SentimentNegative,8
875984,SentimentNegative,8
875985,SentimentNegative,8
875986,SentimentNegative,8
875987,SentimentNegative,8
875988,SentimentNegative,8
875989,SentimentNegative,8
875990,SentimentNegative,8
875991,SentimentNegative,8
875992,SentimentNegative,8
875993,SentimentNegative,8
875994,SentimentNegative,8
875995,SentimentNegative,8
875996,SentimentNegative,8
875997,SentimentNegative,8
875998,SentimentNegative,8
875999,SentimentNegative,8
876000,SentimentNegative,8
876001,SentimentNegative,8
876002,SentimentNegative,8
876003,SentimentNegative,8
876004,SentimentNegative,8
876005,SentimentNegative,8
876006,SentimentNegative,8
876007,SentimentNegative,8
876008,SentimentNegative,8
876009,SentimentNegative,8
876010,SentimentNegative,8
876011,SentimentNegative,8
876012,SentimentNegative,8
876013,SentimentNegative,8
876014,SentimentNegative,8
876015,SentimentNegative,8
876016,SentimentNegative,8
876017,SentimentNegative,8
876018,SentimentNegative,8
876019,SentimentNegative,8
876020,SentimentNegative,8
876021,SentimentNegative,8
876022,SentimentNegative,8
876023,SentimentNegative,8
876024,SentimentNegative,8
876025,SentimentNegative,8
876026,SentimentNegative,8
876027,SentimentNegative,8
876028,SentimentNegative,8
876029,SentimentNegative,8
876030,SentimentNegative,8
876031,SentimentNegative,8
876032,SentimentNegative,8
876033,SentimentNegative,8
876034,SentimentNegative,8
876035,SentimentNegative,8
876036,SentimentNegative,8
876037,SentimentNegative,8
876038,SentimentNegative,8
876039,SentimentNegative,8
876040,SentimentNegative,8
876041,SentimentNegative,8
876042,SentimentNegative,8
876043,SentimentNegative,8
876044,SentimentNegative,8
876045,SentimentNegative,8
876046,SentimentNegative,8
876047,SentimentNegative,8
876048,SentimentNegative,8
876049,SentimentNegative,8
876050,SentimentNegative,8
876051,SentimentNegative,8
876052,SentimentNegative,8
876053,SentimentNegative,8
876054,SentimentNegative,8
876055,SentimentNegative,8
876056,SentimentNegative,8
876057,SentimentNegative,8
876058,SentimentNegative,8
876059,SentimentNegative,8
876060,SentimentNegative,8
876061,SentimentNegative,8
876062,SentimentNegative,8
876063,SentimentNegative,8
876064,SentimentNegative,8
876065,SentimentNegative,8
876066,SentimentNegative,8
876067,SentimentNegative,8
876068,SentimentNegative,8
876069,SentimentNegative,8
876070,SentimentNegative,8
876071,SentimentNegative,8
876072,SentimentNegative,8
876073,SentimentNegative,8
876074,SentimentNegative,8
876075,SentimentNegative,8
876076,SentimentNegative,8
876077,SentimentNegative,8
876078,SentimentNegative,8
876079,SentimentNegative,8
876080,SentimentNegative,8
876081,SentimentNegative,8
876082,SentimentNegative,8
876083,SentimentNegative,8
876084,SentimentNegative,8
876085,SentimentNegative,8
876086,SentimentNegative,8
876087,SentimentNegative,8
876088,SentimentNegative,8
876089,SentimentNegative,8
876090,SentimentNegative,8
876091,SentimentNegative,8
876092,SentimentNegative,8
876093,SentimentNegative,8
876094,SentimentNegative,8
876095,SentimentNegative,8
876096,SentimentNegative,8
876097,SentimentNegative,8
876098,SentimentNegative,8
876099,SentimentNegative,8
876100,SentimentNegative,8
876101,SentimentNegative,8
876102,SentimentNegative,8
876103,SentimentNegative,8
876104,SentimentNegative,8
876105,SentimentNegative,8
876106,SentimentNegative,8
876107,SentimentNegative,8
876108,SentimentNegative,8
876109,SentimentNegative,8
876110,SentimentNegative,8
876111,SentimentNegative,8
876112,SentimentNegative,8
876113,SentimentNegative,8
876114,SentimentNegative,8
876115,SentimentNegative,8
876116,SentimentNegative,8
876117,SentimentNegative,8
876118,SentimentNegative,8
876119,SentimentNegative,8
876120,SentimentNegative,8
876121,SentimentNegative,8
876122,SentimentNegative,8
876123,SentimentNegative,8
876124,SentimentNegative,8
876125,SentimentNegative,8
876126,SentimentNegative,8
876127,SentimentNegative,8
876128,SentimentNegative,8
876129,SentimentNegative,8
876130,SentimentNegative,8
876131,SentimentNegative,8
876132,SentimentNegative,8
876133,SentimentNegative,8
876134,SentimentNegative,8
876135,SentimentNegative,8
876136,SentimentNegative,8
876137,SentimentNegative,8
876138,SentimentNegative,8
876139,SentimentNegative,8
876140,SentimentNegative,8
877746,SentimentNegative,8
877747,SentimentNegative,8
877777,SentimentNegative,8
878034,SentimentNegative,8
878055,SentimentNegative,8
879373,SentimentNegative,8
884285,SentimentNegative,8
887794,SentimentNegative,8
887802,SentimentNegative,8
888346,SentimentNegative,8
889610,SentimentNegative,8
889611,SentimentNegative,8
889636,SentimentNegative,8
889637,SentimentNegative,8
889639,SentimentNegative,8
889640,SentimentNegative,8
889641,SentimentNegative,8
889649,SentimentNegative,8
889668,SentimentNegative,8
890256,SentimentNegative,8
891073,SentimentNegative,8
894105,SentimentNegative,8
894107,SentimentNegative,8
894850,SentimentNegative,8
896039,SentimentNegative,8
896040,SentimentNegative,8
896041,SentimentNegative,8
896042,SentimentNegative,8
896043,SentimentNegative,8
896044,SentimentNegative,8
896045,SentimentNegative,8
896046,SentimentNegative,8
896047,SentimentNegative,8
896048,SentimentNegative,8
896049,SentimentNegative,8
896050,SentimentNegative,8
896051,SentimentNegative,8
896052,SentimentNegative,8
896053,SentimentNegative,8
896054,SentimentNegative,8
896055,SentimentNegative,8
896056,SentimentNegative,8
896057,SentimentNegative,8
896058,SentimentNegative,8
896059,SentimentNegative,8
896060,SentimentNegative,8
896061,SentimentNegative,8
896062,SentimentNegative,8
896063,SentimentNegative,8
896064,SentimentNegative,8
896065,SentimentNegative,8
896066,SentimentNegative,8
896067,SentimentNegative,8
896068,SentimentNegative,8
896069,SentimentNegative,8
896070,SentimentNegative,8
896071,SentimentNegative,8
896072,SentimentNegative,8
896073,SentimentNegative,8
896074,SentimentNegative,8
896075,SentimentNegative,8
896076,SentimentNegative,8
896077,SentimentNegative,8
896078,SentimentNegative,8
896079,SentimentNegative,8
896080,SentimentNegative,8
896081,SentimentNegative,8
896082,SentimentNegative,8
896083,SentimentNegative,8
896084,SentimentNegative,8
896085,SentimentNegative,8
896086,SentimentNegative,8
896087,SentimentNegative,8
896088,SentimentNegative,8
896089,SentimentNegative,8
896090,SentimentNegative,8
896091,SentimentNegative,8
896092,SentimentNegative,8
896093,SentimentNegative,8
896094,SentimentNegative,8
896095,SentimentNegative,8
896096,SentimentNegative,8
896097,SentimentNegative,8
896098,SentimentNegative,8
896099,SentimentNegative,8
896100,SentimentNegative,8
896101,SentimentNegative,8
896109,SentimentNegative,8
896110,SentimentNegative,8
896112,SentimentNegative,8
896114,SentimentNegative,8
896115,SentimentNegative,8
896118,SentimentNegative,8
896128,SentimentNegative,8
896129,SentimentNegative,8
896132,SentimentNegative,8
896135,SentimentNegative,8
896136,SentimentNegative,8
896141,SentimentNegative,8
896144,SentimentNegative,8
896145,SentimentNegative,8
896146,SentimentNegative,8
896148,SentimentNegative,8
896149,SentimentNegative,8
896152,SentimentNegative,8
896153,SentimentNegative,8
896155,SentimentNegative,8
896156,SentimentNegative,8
896159,SentimentNegative,8
896160,SentimentNegative,8
896161,SentimentNegative,8
896162,SentimentNegative,8
896164,SentimentNegative,8
898106,SentimentNegative,8
898852,SentimentNegative,8
899138,SentimentNegative,8
901508,SentimentNegative,8
903307,SentimentNegative,8
904272,SentimentNegative,8
904274,SentimentNegative,8
904275,SentimentNegative,8
896102,SentimentNegative,9
896103,SentimentNegative,9
896104,SentimentNegative,9
896105,SentimentNegative,9
896106,SentimentNegative,9
896107,SentimentNegative,9
896108,SentimentNegative,9
896111,SentimentNegative,9
896113,SentimentNegative,9
896116,SentimentNegative,9
896117,SentimentNegative,9
896119,SentimentNegative,9
896120,SentimentNegative,9
896121,SentimentNegative,9
896122,SentimentNegative,9
896123,SentimentNegative,9
896124,SentimentNegative,9
896125,SentimentNegative,9
896126,SentimentNegative,9
896127,SentimentNegative,9
896130,SentimentNegative,9
896131,SentimentNegative,9
896133,SentimentNegative,9
896134,SentimentNegative,9
896137,SentimentNegative,9
896138,SentimentNegative,9
896139,SentimentNegative,9
896140,SentimentNegative,9
896142,SentimentNegative,9
896143,SentimentNegative,9
896147,SentimentNegative,9
896150,SentimentNegative,9
896151,SentimentNegative,9
896154,SentimentNegative,9
896157,SentimentNegative,9
896158,SentimentNegative,9
896163,SentimentNegative,9
898842,SentimentNegative,9
898853,SentimentNegative,9
900598,SentimentNegative,9
900641,SentimentNegative,9
903300,SentimentNegative,9
904270,SentimentNegative,9
904271,SentimentNegative,9
904273,SentimentNegative,9
904276,SentimentNegative,9
904277,SentimentNegative,9
904278,SentimentNegative,9
904279,SentimentNegative,9
904280,SentimentNegative,9
904281,SentimentNegative,9
904282,SentimentNegative,9
904283,SentimentNegative,9
904284,SentimentNegative,9
904285,SentimentNegative,9
904286,SentimentNegative,9
904287,SentimentNegative,9
904288,SentimentNegative,9
904289,SentimentNegative,9
904290,SentimentNegative,9
904291,SentimentNegative,9
904292,SentimentNegative,9
904293,SentimentNegative,9
904294,SentimentNegative,9
904295,SentimentNegative,9
904296,SentimentNegative,9
904297,SentimentNegative,9
904298,SentimentNegative,9
904299,SentimentNegative,9
904300,SentimentNegative,9
904301,SentimentNegative,9
904302,SentimentNegative,9
904303,SentimentNegative,9
904304,SentimentNegative,9
904305,SentimentNegative,9
904306,SentimentNegative,9
904307,SentimentNegative,9
904308,SentimentNegative,9
904309,SentimentNegative,9
904310,SentimentNegative,9
904311,SentimentNegative,9
904312,SentimentNegative,9
904313,SentimentNegative,9
904314,SentimentNegative,9
904315,SentimentNegative,9
904316,SentimentNegative,9
904317,SentimentNegative,9
904318,SentimentNegative,9
904319,SentimentNegative,9
904320,SentimentNegative,9
904321,SentimentNegative,9
904322,SentimentNegative,9
904323,SentimentNegative,9
904324,SentimentNegative,9
904325,SentimentNegative,9
904326,SentimentNegative,9
904327,SentimentNegative,9
904328,SentimentNegative,9
904329,SentimentNegative,9
904330,SentimentNegative,9
904331,SentimentNegative,9
904332,SentimentNegative,9
904333,SentimentNegative,9
904334,SentimentNegative,9
904335,SentimentNegative,9
904336,SentimentNegative,9
904337,SentimentNegative,9
904338,SentimentNegative,9
904339,SentimentNegative,9
904340,SentimentNegative,9
904341,SentimentNegative,9
904342,SentimentNegative,9
904343,SentimentNegative,9
904344,SentimentNegative,9
904345,SentimentNegative,9
904346,SentimentNegative,9
904347,SentimentNegative,9
904348,SentimentNegative,9
904349,SentimentNegative,9
904350,SentimentNegative,9
904351,SentimentNegative,9
904352,SentimentNegative,9
904353,SentimentNegative,9
904354,SentimentNegative,9
904355,SentimentNegative,9
904356,SentimentNegative,9
904357,SentimentNegative,9
904358,SentimentNegative,9
