ID_Post,ID_Annotator,Category,Value
904503,1,PersonalStories,0
904503,1,PossiblyFeedback,0
904503,1,SentimentNegative,1
904503,1,SentimentNeutral,0
904503,1,SentimentPositive,0
904504,1,ArgumentsUsed,0
904504,1,Discriminating,0
904504,1,Inappropriate,0
904504,1,OffTopic,0
904504,1,PersonalStories,0
904504,1,PossiblyFeedback,0
904504,1,SentimentNegative,0
904504,1,SentimentNeutral,1
904504,1,SentimentPositive,0
904505,1,ArgumentsUsed,0
904505,1,Discriminating,0
904505,1,Inappropriate,0
904505,1,OffTopic,0
904505,1,PersonalStories,0
904505,1,PossiblyFeedback,0
904505,1,SentimentNegative,1
904505,1,SentimentNeutral,0
904505,1,SentimentPositive,0
904506,1,ArgumentsUsed,0
904506,1,Discriminating,0
904506,1,Inappropriate,0
904506,1,OffTopic,0
904506,1,PersonalStories,0
904506,1,PossiblyFeedback,0
904506,1,SentimentNegative,0
904506,1,SentimentNeutral,1
904506,1,SentimentPositive,0
904507,1,ArgumentsUsed,0
904507,1,Discriminating,0
904507,1,Inappropriate,0
904507,1,OffTopic,0
904507,1,PersonalStories,0
904507,1,PossiblyFeedback,0
904507,1,SentimentNegative,0
904507,1,SentimentNeutral,1
904507,1,SentimentPositive,0
904508,1,ArgumentsUsed,0
904508,1,Discriminating,0
904508,1,Inappropriate,0
904508,1,OffTopic,0
904508,1,PersonalStories,0
904508,1,PossiblyFeedback,0
904508,1,SentimentNegative,0
904508,1,SentimentNeutral,1
904508,1,SentimentPositive,0
904509,1,ArgumentsUsed,0
904509,1,Discriminating,0
904509,1,Inappropriate,0
904509,1,OffTopic,0
904509,1,PersonalStories,0
904509,1,PossiblyFeedback,0
904509,1,SentimentNegative,0
904509,1,SentimentNeutral,1
904509,1,SentimentPositive,0
904510,1,ArgumentsUsed,0
904510,1,Discriminating,0
904510,1,Inappropriate,0
904510,1,OffTopic,0
904510,1,PersonalStories,0
904510,1,PossiblyFeedback,0
904510,1,SentimentNegative,1
904510,1,SentimentNeutral,0
904510,1,SentimentPositive,0
904511,1,ArgumentsUsed,1
904511,1,Discriminating,0
904511,1,Inappropriate,0
904511,1,OffTopic,0
904511,1,PersonalStories,0
904511,1,PossiblyFeedback,0
904511,1,SentimentNegative,0
904511,1,SentimentNeutral,1
904511,1,SentimentPositive,0
904512,1,ArgumentsUsed,0
904512,1,Discriminating,0
904512,1,Inappropriate,1
904512,1,OffTopic,0
904512,1,PersonalStories,0
904512,1,PossiblyFeedback,0
904512,1,SentimentNegative,1
904512,1,SentimentNeutral,0
904512,1,SentimentPositive,0
904513,1,ArgumentsUsed,0
904513,1,Discriminating,0
904513,1,Inappropriate,0
904513,1,OffTopic,0
904513,1,PersonalStories,0
904513,1,PossiblyFeedback,0
904513,1,SentimentNegative,1
904513,1,SentimentNeutral,0
904513,1,SentimentPositive,0
904514,1,ArgumentsUsed,0
904514,1,Discriminating,0
904514,1,Inappropriate,0
904514,1,OffTopic,0
904514,1,PersonalStories,0
904514,1,PossiblyFeedback,0
904514,1,SentimentNegative,0
904514,1,SentimentNeutral,1
904514,1,SentimentPositive,0
904515,1,ArgumentsUsed,0
904515,1,Discriminating,0
904515,1,Inappropriate,0
904515,1,OffTopic,0
904515,1,PersonalStories,0
904515,1,PossiblyFeedback,0
904515,1,SentimentNegative,0
904515,1,SentimentNeutral,1
904515,1,SentimentPositive,0
904516,1,ArgumentsUsed,0
904516,1,Discriminating,0
904516,1,Inappropriate,0
904516,1,OffTopic,0
904516,1,PersonalStories,0
904516,1,PossiblyFeedback,0
904516,1,SentimentNegative,0
904516,1,SentimentNeutral,1
904516,1,SentimentPositive,0
904517,1,ArgumentsUsed,0
904517,1,Discriminating,0
904517,1,Inappropriate,0
904517,1,OffTopic,1
904517,1,PersonalStories,0
904517,1,PossiblyFeedback,0
904517,1,SentimentNegative,0
904517,1,SentimentNeutral,1
904517,1,SentimentPositive,0
904518,1,ArgumentsUsed,1
904518,1,Discriminating,0
904518,1,Inappropriate,0
904518,1,OffTopic,0
904518,1,PersonalStories,0
904518,1,PossiblyFeedback,0
904518,1,SentimentNegative,0
904518,1,SentimentNeutral,1
904518,1,SentimentPositive,0
904519,1,ArgumentsUsed,0
904519,1,Discriminating,0
904519,1,Inappropriate,0
904519,1,OffTopic,0
904519,1,PersonalStories,0
904519,1,PossiblyFeedback,0
904519,1,SentimentNegative,0
904519,1,SentimentNeutral,1
904519,1,SentimentPositive,0
904520,1,ArgumentsUsed,0
904520,1,Discriminating,0
904520,1,Inappropriate,0
904520,1,OffTopic,0
904520,1,PersonalStories,0
904520,1,PossiblyFeedback,0
904520,1,SentimentNegative,1
904520,1,SentimentNeutral,0
904520,1,SentimentPositive,0
904521,1,ArgumentsUsed,0
904521,1,Discriminating,0
904521,1,Inappropriate,0
904521,1,OffTopic,1
904521,1,PersonalStories,0
904521,1,PossiblyFeedback,0
904521,1,SentimentNegative,0
904521,1,SentimentNeutral,1
904521,1,SentimentPositive,0
904522,1,ArgumentsUsed,0
904522,1,Discriminating,0
904522,1,Inappropriate,0
904522,1,OffTopic,0
904522,1,PersonalStories,0
904522,1,PossiblyFeedback,0
904522,1,SentimentNegative,0
904522,1,SentimentNeutral,1
904522,1,SentimentPositive,0
904523,1,ArgumentsUsed,0
904523,1,Discriminating,0
904523,1,Inappropriate,0
904523,1,OffTopic,0
904523,1,PersonalStories,0
904523,1,PossiblyFeedback,0
904523,1,SentimentNegative,0
904523,1,SentimentNeutral,1
904523,1,SentimentPositive,0
904524,1,ArgumentsUsed,1
904524,1,Discriminating,0
904524,1,Inappropriate,0
904524,1,OffTopic,0
904524,1,PersonalStories,0
904524,1,PossiblyFeedback,0
904524,1,SentimentNegative,0
904524,1,SentimentNeutral,1
904524,1,SentimentPositive,0
904525,1,ArgumentsUsed,0
904525,1,Discriminating,0
904525,1,Inappropriate,0
904525,1,OffTopic,0
904525,1,PersonalStories,0
904525,1,PossiblyFeedback,0
904525,1,SentimentNegative,0
904525,1,SentimentNeutral,1
904525,1,SentimentPositive,0
904526,1,ArgumentsUsed,0
904526,1,Discriminating,0
904526,1,Inappropriate,0
904526,1,OffTopic,1
904526,1,PersonalStories,0
904526,1,PossiblyFeedback,0
904526,1,SentimentNegative,1
904526,1,SentimentNeutral,0
904526,1,SentimentPositive,0
904527,1,ArgumentsUsed,0
904527,1,Discriminating,0
904527,1,Inappropriate,0
904527,1,OffTopic,0
904527,1,PersonalStories,0
904527,1,PossiblyFeedback,0
904527,1,SentimentNegative,0
904527,1,SentimentNeutral,1
904527,1,SentimentPositive,0
923639,1,ArgumentsUsed,0
923639,1,Discriminating,0
923639,1,Inappropriate,0
923639,1,OffTopic,0
923639,1,PersonalStories,0
923639,1,PossiblyFeedback,0
923639,1,SentimentNegative,1
923639,1,SentimentNeutral,0
923639,1,SentimentPositive,0
923640,1,ArgumentsUsed,0
923640,1,Discriminating,0
923640,1,Inappropriate,0
923640,1,OffTopic,0
923640,1,PersonalStories,0
923640,1,PossiblyFeedback,0
923640,1,SentimentNegative,1
923640,1,SentimentNeutral,0
923640,1,SentimentPositive,0
923641,1,ArgumentsUsed,0
923641,1,Discriminating,0
923641,1,Inappropriate,0
923641,1,OffTopic,0
923641,1,PersonalStories,0
923641,1,PossiblyFeedback,0
923641,1,SentimentNegative,1
923641,1,SentimentNeutral,0
923641,1,SentimentPositive,0
923642,1,ArgumentsUsed,0
923642,1,Discriminating,1
923642,1,Inappropriate,0
923642,1,OffTopic,0
923642,1,PersonalStories,0
923642,1,PossiblyFeedback,0
923642,1,SentimentNegative,1
923642,1,SentimentNeutral,0
923642,1,SentimentPositive,0
923643,1,ArgumentsUsed,0
923643,1,Discriminating,1
923643,1,Inappropriate,0
923643,1,OffTopic,0
923643,1,PersonalStories,0
923643,1,PossiblyFeedback,0
923643,1,SentimentNegative,1
923643,1,SentimentNeutral,0
923643,1,SentimentPositive,0
923644,1,ArgumentsUsed,0
923644,1,Discriminating,0
923644,1,Inappropriate,0
923644,1,OffTopic,0
923644,1,PersonalStories,0
923644,1,PossiblyFeedback,0
923644,1,SentimentNegative,0
923644,1,SentimentNeutral,1
923644,1,SentimentPositive,0
923645,1,ArgumentsUsed,0
923645,1,Discriminating,0
923645,1,Inappropriate,0
923645,1,OffTopic,0
923645,1,PersonalStories,0
923645,1,PossiblyFeedback,0
923645,1,SentimentNegative,1
923645,1,SentimentNeutral,0
923645,1,SentimentPositive,0
923646,1,ArgumentsUsed,0
923646,1,Discriminating,0
923646,1,Inappropriate,0
923646,1,OffTopic,0
923646,1,PersonalStories,0
923646,1,PossiblyFeedback,0
923646,1,SentimentNegative,1
923646,1,SentimentNeutral,0
923646,1,SentimentPositive,0
923647,1,ArgumentsUsed,0
923647,1,Discriminating,0
923647,1,Inappropriate,0
923647,1,OffTopic,0
923647,1,PersonalStories,0
923647,1,PossiblyFeedback,0
923647,1,SentimentNegative,1
923647,1,SentimentNeutral,0
923647,1,SentimentPositive,0
923648,1,ArgumentsUsed,0
923648,1,Discriminating,0
923648,1,Inappropriate,0
923648,1,OffTopic,0
923648,1,PersonalStories,0
923648,1,PossiblyFeedback,0
923648,1,SentimentNegative,1
923648,1,SentimentNeutral,0
923648,1,SentimentPositive,0
923649,1,ArgumentsUsed,0
923649,1,Discriminating,0
923649,1,Inappropriate,0
923649,1,OffTopic,0
923649,1,PersonalStories,0
923649,1,PossiblyFeedback,0
923649,1,SentimentNegative,1
923649,1,SentimentNeutral,0
923649,1,SentimentPositive,0
923650,1,ArgumentsUsed,0
923650,1,Discriminating,0
923650,1,Inappropriate,0
923650,1,OffTopic,0
923650,1,PersonalStories,0
923650,1,PossiblyFeedback,0
923650,1,SentimentNegative,1
923650,1,SentimentNeutral,0
923650,1,SentimentPositive,0
923651,1,ArgumentsUsed,0
923651,1,Discriminating,0
923651,1,Inappropriate,0
923651,1,OffTopic,0
923651,1,PersonalStories,0
923651,1,PossiblyFeedback,0
923651,1,SentimentNegative,1
923651,1,SentimentNeutral,0
923651,1,SentimentPositive,0
923652,1,ArgumentsUsed,0
923652,1,Discriminating,0
923652,1,Inappropriate,0
923652,1,OffTopic,0
923652,1,PersonalStories,0
923652,1,PossiblyFeedback,0
923652,1,SentimentNegative,0
923652,1,SentimentNeutral,1
923652,1,SentimentPositive,0
923653,1,ArgumentsUsed,0
923653,1,Discriminating,0
923653,1,Inappropriate,0
923653,1,OffTopic,0
923653,1,PersonalStories,0
923653,1,PossiblyFeedback,0
923653,1,SentimentNegative,1
923653,1,SentimentNeutral,0
923653,1,SentimentPositive,0
923654,1,ArgumentsUsed,0
923654,1,Discriminating,0
923654,1,Inappropriate,0
923654,1,OffTopic,0
923654,1,PersonalStories,0
923654,1,PossiblyFeedback,0
923654,1,SentimentNegative,1
923654,1,SentimentNeutral,0
923654,1,SentimentPositive,0
923655,1,ArgumentsUsed,1
923655,1,Discriminating,0
923655,1,Inappropriate,0
923655,1,OffTopic,0
923655,1,PersonalStories,0
923655,1,PossiblyFeedback,0
923655,1,SentimentNegative,0
923655,1,SentimentNeutral,1
923655,1,SentimentPositive,0
923656,1,ArgumentsUsed,0
923656,1,Discriminating,0
923656,1,Inappropriate,0
923656,1,OffTopic,1
923656,1,PersonalStories,0
923656,1,PossiblyFeedback,0
923656,1,SentimentNegative,1
923656,1,SentimentNeutral,0
923656,1,SentimentPositive,0
923657,1,ArgumentsUsed,0
923657,1,Discriminating,0
923657,1,Inappropriate,0
923657,1,OffTopic,0
923657,1,PersonalStories,0
923657,1,PossiblyFeedback,0
923657,1,SentimentNegative,1
923657,1,SentimentNeutral,0
923657,1,SentimentPositive,0
923658,1,ArgumentsUsed,0
923658,1,Discriminating,0
923658,1,Inappropriate,0
923658,1,OffTopic,1
923658,1,PersonalStories,0
923658,1,PossiblyFeedback,0
923658,1,SentimentNegative,1
923658,1,SentimentNeutral,0
923658,1,SentimentPositive,0
923659,1,ArgumentsUsed,0
923659,1,Discriminating,0
923659,1,Inappropriate,0
923659,1,OffTopic,0
923659,1,PersonalStories,0
923659,1,PossiblyFeedback,0
923659,1,SentimentNegative,1
923659,1,SentimentNeutral,0
923659,1,SentimentPositive,0
923660,1,ArgumentsUsed,0
923660,1,Discriminating,1
923660,1,Inappropriate,0
923660,1,OffTopic,0
923660,1,PersonalStories,0
923660,1,PossiblyFeedback,0
923660,1,SentimentNegative,1
923660,1,SentimentNeutral,0
923660,1,SentimentPositive,0
923661,1,ArgumentsUsed,0
923661,1,Discriminating,0
923661,1,Inappropriate,1
923661,1,OffTopic,1
923661,1,PersonalStories,0
923661,1,PossiblyFeedback,0
923661,1,SentimentNegative,1
923661,1,SentimentNeutral,0
923661,1,SentimentPositive,0
923662,1,ArgumentsUsed,0
923662,1,Discriminating,0
923662,1,Inappropriate,0
923662,1,OffTopic,0
923662,1,PersonalStories,0
923662,1,PossiblyFeedback,0
923662,1,SentimentNegative,0
923662,1,SentimentNeutral,1
923662,1,SentimentPositive,0
923663,1,ArgumentsUsed,0
923663,1,Discriminating,0
923663,1,Inappropriate,0
923663,1,OffTopic,1
923663,1,PersonalStories,0
923663,1,PossiblyFeedback,0
923663,1,SentimentNegative,1
923663,1,SentimentNeutral,0
923663,1,SentimentPositive,0
923664,1,ArgumentsUsed,0
923664,1,Discriminating,0
923664,1,Inappropriate,0
923664,1,OffTopic,0
923664,1,PersonalStories,0
923664,1,PossiblyFeedback,0
923664,1,SentimentNegative,0
923664,1,SentimentNeutral,1
923664,1,SentimentPositive,0
923665,1,ArgumentsUsed,0
923665,1,Discriminating,0
923665,1,Inappropriate,0
923665,1,OffTopic,0
923665,1,PersonalStories,0
923665,1,PossiblyFeedback,0
923665,1,SentimentNegative,0
923665,1,SentimentNeutral,1
923665,1,SentimentPositive,0
923666,1,ArgumentsUsed,0
923666,1,Discriminating,0
923666,1,Inappropriate,1
923666,1,OffTopic,0
923666,1,PersonalStories,0
923666,1,PossiblyFeedback,0
923666,1,SentimentNegative,1
923666,1,SentimentNeutral,0
923666,1,SentimentPositive,0
923667,1,ArgumentsUsed,0
923667,1,Discriminating,0
923667,1,Inappropriate,1
923667,1,OffTopic,1
923667,1,PersonalStories,0
923667,1,PossiblyFeedback,1
923667,1,SentimentNegative,1
923667,1,SentimentNeutral,0
923667,1,SentimentPositive,0
923668,1,ArgumentsUsed,0
923668,1,Discriminating,1
923668,1,Inappropriate,1
923668,1,OffTopic,1
923668,1,PersonalStories,0
923668,1,PossiblyFeedback,0
923668,1,SentimentNegative,1
923668,1,SentimentNeutral,0
923668,1,SentimentPositive,0
923669,1,ArgumentsUsed,0
923669,1,Discriminating,0
923669,1,Inappropriate,0
923669,1,OffTopic,0
923669,1,PersonalStories,0
923669,1,PossiblyFeedback,0
923669,1,SentimentNegative,0
923669,1,SentimentNeutral,1
923669,1,SentimentPositive,0
923670,1,ArgumentsUsed,0
923670,1,Discriminating,0
923670,1,Inappropriate,0
923670,1,OffTopic,0
923670,1,PersonalStories,0
923670,1,PossiblyFeedback,0
923670,1,SentimentNegative,0
923670,1,SentimentNeutral,1
923670,1,SentimentPositive,0
923671,1,ArgumentsUsed,1
923671,1,Discriminating,0
923671,1,Inappropriate,0
923671,1,OffTopic,0
923671,1,PersonalStories,0
923671,1,PossiblyFeedback,0
923671,1,SentimentNegative,0
923671,1,SentimentNeutral,1
923671,1,SentimentPositive,0
923672,1,ArgumentsUsed,1
923672,1,Discriminating,0
923672,1,Inappropriate,0
923672,1,OffTopic,0
923672,1,PersonalStories,0
923672,1,PossiblyFeedback,0
923672,1,SentimentNegative,0
923672,1,SentimentNeutral,1
923672,1,SentimentPositive,0
923673,1,ArgumentsUsed,0
923673,1,Discriminating,0
923673,1,Inappropriate,1
923673,1,OffTopic,0
923673,1,PersonalStories,0
923673,1,PossiblyFeedback,0
923673,1,SentimentNegative,1
923673,1,SentimentNeutral,0
923673,1,SentimentPositive,0
923674,1,ArgumentsUsed,0
923674,1,Discriminating,0
923674,1,Inappropriate,0
923674,1,OffTopic,0
923674,1,PersonalStories,0
923674,1,PossiblyFeedback,0
923674,1,SentimentNegative,1
923674,1,SentimentNeutral,0
923674,1,SentimentPositive,0
923675,1,ArgumentsUsed,0
923675,1,Discriminating,0
923675,1,Inappropriate,0
923675,1,OffTopic,0
923675,1,PersonalStories,0
923675,1,PossiblyFeedback,0
923675,1,SentimentNegative,1
923675,1,SentimentNeutral,0
923675,1,SentimentPositive,0
923676,1,ArgumentsUsed,0
923676,1,Discriminating,0
923676,1,Inappropriate,0
923676,1,OffTopic,0
923676,1,PersonalStories,0
923676,1,PossiblyFeedback,0
923676,1,SentimentNegative,0
923676,1,SentimentNeutral,1
923676,1,SentimentPositive,0
923677,1,ArgumentsUsed,0
923677,1,Discriminating,0
923677,1,Inappropriate,0
923677,1,OffTopic,0
923677,1,PersonalStories,0
923677,1,PossiblyFeedback,0
923677,1,SentimentNegative,1
923677,1,SentimentNeutral,0
923677,1,SentimentPositive,0
923678,1,ArgumentsUsed,1
923678,1,Discriminating,0
923678,1,Inappropriate,0
923678,1,OffTopic,0
923678,1,PersonalStories,0
923678,1,PossiblyFeedback,0
923678,1,SentimentNegative,0
923678,1,SentimentNeutral,1
923678,1,SentimentPositive,0
923679,1,ArgumentsUsed,0
923679,1,Discriminating,0
923679,1,Inappropriate,0
923679,1,OffTopic,0
923679,1,PersonalStories,0
923679,1,PossiblyFeedback,0
923679,1,SentimentNegative,0
923679,1,SentimentNeutral,1
923679,1,SentimentPositive,0
923680,1,ArgumentsUsed,0
923680,1,Discriminating,0
923680,1,Inappropriate,0
923680,1,OffTopic,0
923680,1,PersonalStories,0
923680,1,PossiblyFeedback,0
923680,1,SentimentNegative,1
923680,1,SentimentNeutral,0
923680,1,SentimentPositive,0
923681,1,ArgumentsUsed,0
923681,1,Discriminating,0
923681,1,Inappropriate,0
923681,1,OffTopic,0
923681,1,PersonalStories,0
923681,1,PossiblyFeedback,0
923681,1,SentimentNegative,1
923681,1,SentimentNeutral,0
923681,1,SentimentPositive,0
923682,1,ArgumentsUsed,0
923682,1,Discriminating,0
923682,1,Inappropriate,0
923682,1,OffTopic,0
923682,1,PersonalStories,0
923682,1,PossiblyFeedback,0
923682,1,SentimentNegative,1
923682,1,SentimentNeutral,0
923682,1,SentimentPositive,0
923683,1,ArgumentsUsed,0
923683,1,Discriminating,1
923683,1,Inappropriate,0
923683,1,OffTopic,0
923683,1,PersonalStories,0
923683,1,PossiblyFeedback,0
923683,1,SentimentNegative,1
923683,1,SentimentNeutral,0
923683,1,SentimentPositive,0
923684,1,ArgumentsUsed,0
923684,1,Discriminating,0
923684,1,Inappropriate,0
923684,1,OffTopic,0
923684,1,PersonalStories,0
923684,1,PossiblyFeedback,0
923684,1,SentimentNegative,0
923684,1,SentimentNeutral,1
923684,1,SentimentPositive,0
923685,1,ArgumentsUsed,0
923685,1,Discriminating,0
923685,1,Inappropriate,0
923685,1,OffTopic,0
923685,1,PersonalStories,0
923685,1,PossiblyFeedback,0
923685,1,SentimentNegative,0
923685,1,SentimentNeutral,1
923685,1,SentimentPositive,0
923686,1,ArgumentsUsed,0
923686,1,Discriminating,0
923686,1,Inappropriate,0
923686,1,OffTopic,0
923686,1,PersonalStories,0
923686,1,PossiblyFeedback,0
923686,1,SentimentNegative,1
923686,1,SentimentNeutral,0
923686,1,SentimentPositive,0
923687,1,ArgumentsUsed,0
923687,1,Discriminating,0
923687,1,Inappropriate,0
923687,1,OffTopic,0
923687,1,PersonalStories,0
923687,1,PossiblyFeedback,0
923687,1,SentimentNegative,0
923687,1,SentimentNeutral,1
923687,1,SentimentPositive,0
923688,1,ArgumentsUsed,1
923688,1,Discriminating,0
923688,1,Inappropriate,0
923688,1,OffTopic,0
923688,1,PersonalStories,0
923688,1,PossiblyFeedback,0
923688,1,SentimentNegative,0
923688,1,SentimentNeutral,1
923688,1,SentimentPositive,0
923689,1,ArgumentsUsed,0
923689,1,Discriminating,0
923689,1,Inappropriate,0
923689,1,OffTopic,0
923689,1,PersonalStories,0
923689,1,PossiblyFeedback,0
923689,1,SentimentNegative,0
923689,1,SentimentNeutral,1
923689,1,SentimentPositive,0
923690,1,ArgumentsUsed,0
923690,1,Discriminating,0
923690,1,Inappropriate,0
923690,1,OffTopic,0
923690,1,PersonalStories,0
923690,1,PossiblyFeedback,0
923690,1,SentimentNegative,0
923690,1,SentimentNeutral,1
923690,1,SentimentPositive,0
923691,1,ArgumentsUsed,0
923691,1,Discriminating,0
923691,1,Inappropriate,0
923691,1,OffTopic,0
923691,1,PersonalStories,0
923691,1,PossiblyFeedback,0
923691,1,SentimentNegative,0
923691,1,SentimentNeutral,1
923691,1,SentimentPositive,0
923692,1,ArgumentsUsed,0
923692,1,Discriminating,0
923692,1,Inappropriate,0
923692,1,OffTopic,0
923692,1,PersonalStories,0
923692,1,PossiblyFeedback,0
923692,1,SentimentNegative,0
923692,1,SentimentNeutral,1
923692,1,SentimentPositive,0
923693,1,ArgumentsUsed,0
923693,1,Discriminating,0
923693,1,Inappropriate,0
923693,1,OffTopic,0
923693,1,PersonalStories,0
923693,1,PossiblyFeedback,0
923693,1,SentimentNegative,1
923693,1,SentimentNeutral,0
923693,1,SentimentPositive,0
923694,1,ArgumentsUsed,0
923694,1,Discriminating,0
923694,1,Inappropriate,0
923694,1,OffTopic,0
923694,1,PersonalStories,0
923694,1,PossiblyFeedback,1
923694,1,SentimentNegative,1
923694,1,SentimentNeutral,0
923694,1,SentimentPositive,0
923695,1,ArgumentsUsed,0
923695,1,Discriminating,0
923695,1,Inappropriate,0
923695,1,OffTopic,0
923695,1,PersonalStories,0
923695,1,PossiblyFeedback,0
923695,1,SentimentNegative,1
923695,1,SentimentNeutral,0
923695,1,SentimentPositive,0
923696,1,ArgumentsUsed,0
923696,1,Discriminating,0
923696,1,Inappropriate,0
923696,1,OffTopic,1
923696,1,PersonalStories,0
923696,1,PossiblyFeedback,0
923696,1,SentimentNegative,1
923696,1,SentimentNeutral,0
923696,1,SentimentPositive,0
923697,1,ArgumentsUsed,1
923697,1,Discriminating,0
923697,1,Inappropriate,0
923697,1,OffTopic,0
923697,1,PersonalStories,0
923697,1,PossiblyFeedback,0
923697,1,SentimentNegative,0
923697,1,SentimentNeutral,1
923697,1,SentimentPositive,0
923698,1,ArgumentsUsed,0
923698,1,Discriminating,0
923698,1,Inappropriate,0
923698,1,OffTopic,0
923698,1,PersonalStories,0
923698,1,PossiblyFeedback,0
923698,1,SentimentNegative,0
923698,1,SentimentNeutral,1
923698,1,SentimentPositive,0
923699,1,ArgumentsUsed,0
923699,1,Discriminating,0
923699,1,Inappropriate,0
923699,1,OffTopic,0
923699,1,PersonalStories,0
923699,1,PossiblyFeedback,0
923699,1,SentimentNegative,0
923699,1,SentimentNeutral,1
923699,1,SentimentPositive,0
923700,1,ArgumentsUsed,0
923700,1,Discriminating,0
923700,1,Inappropriate,0
923700,1,OffTopic,0
923700,1,PersonalStories,0
923700,1,PossiblyFeedback,0
923700,1,SentimentNegative,1
923700,1,SentimentNeutral,0
923700,1,SentimentPositive,0
923701,1,ArgumentsUsed,0
923701,1,Discriminating,0
923701,1,Inappropriate,1
923701,1,OffTopic,0
923701,1,PersonalStories,0
923701,1,PossiblyFeedback,0
923701,1,SentimentNegative,1
923701,1,SentimentNeutral,0
923701,1,SentimentPositive,0
923702,1,ArgumentsUsed,0
923702,1,Discriminating,0
923702,1,Inappropriate,0
923702,1,OffTopic,0
923702,1,PersonalStories,0
923702,1,PossiblyFeedback,0
923702,1,SentimentNegative,1
923702,1,SentimentNeutral,0
923702,1,SentimentPositive,0
923703,1,ArgumentsUsed,0
923703,1,Discriminating,0
923703,1,Inappropriate,0
923703,1,OffTopic,0
923703,1,PersonalStories,0
923703,1,PossiblyFeedback,0
923703,1,SentimentNegative,1
923703,1,SentimentNeutral,0
923703,1,SentimentPositive,0
923704,1,ArgumentsUsed,0
923704,1,Discriminating,0
923704,1,Inappropriate,0
923704,1,OffTopic,0
923704,1,PersonalStories,0
923704,1,PossiblyFeedback,0
923704,1,SentimentNegative,0
923704,1,SentimentNeutral,1
923704,1,SentimentPositive,0
923705,1,ArgumentsUsed,0
923705,1,Discriminating,0
923705,1,Inappropriate,0
923705,1,OffTopic,1
923705,1,PersonalStories,0
923705,1,PossiblyFeedback,0
923705,1,SentimentNegative,0
923705,1,SentimentNeutral,1
923705,1,SentimentPositive,0
923706,1,ArgumentsUsed,0
923706,1,Discriminating,0
923706,1,Inappropriate,0
923706,1,OffTopic,0
923706,1,PersonalStories,0
923706,1,PossiblyFeedback,0
923706,1,SentimentNegative,1
923706,1,SentimentNeutral,0
923706,1,SentimentPositive,0
923707,1,ArgumentsUsed,1
923707,1,Discriminating,0
923707,1,Inappropriate,0
923707,1,OffTopic,0
923707,1,PersonalStories,0
923707,1,PossiblyFeedback,0
923707,1,SentimentNegative,0
923707,1,SentimentNeutral,1
923707,1,SentimentPositive,0
923708,1,ArgumentsUsed,0
923708,1,Discriminating,0
923708,1,Inappropriate,0
923708,1,OffTopic,0
923708,1,PersonalStories,0
923708,1,PossiblyFeedback,0
923708,1,SentimentNegative,1
923708,1,SentimentNeutral,0
923708,1,SentimentPositive,0
923709,1,ArgumentsUsed,0
923709,1,Discriminating,0
923709,1,Inappropriate,0
923709,1,OffTopic,0
923709,1,PersonalStories,0
923709,1,PossiblyFeedback,0
923709,1,SentimentNegative,0
923709,1,SentimentNeutral,1
923709,1,SentimentPositive,0
923710,1,ArgumentsUsed,0
923710,1,Discriminating,0
923710,1,Inappropriate,0
923710,1,OffTopic,0
923710,1,PersonalStories,0
923710,1,PossiblyFeedback,0
923710,1,SentimentNegative,1
923710,1,SentimentNeutral,0
923710,1,SentimentPositive,0
923711,1,ArgumentsUsed,0
923711,1,Discriminating,0
923711,1,Inappropriate,0
923711,1,OffTopic,0
923711,1,PersonalStories,0
923711,1,PossiblyFeedback,0
923711,1,SentimentNegative,1
923711,1,SentimentNeutral,0
923711,1,SentimentPositive,0
923712,1,ArgumentsUsed,0
923712,1,Discriminating,1
923712,1,Inappropriate,1
923712,1,OffTopic,1
923712,1,PersonalStories,0
923712,1,PossiblyFeedback,0
923712,1,SentimentNegative,1
923712,1,SentimentNeutral,0
923712,1,SentimentPositive,0
923713,1,ArgumentsUsed,0
923713,1,Discriminating,0
923713,1,Inappropriate,0
923713,1,OffTopic,0
923713,1,PersonalStories,0
923713,1,PossiblyFeedback,0
923713,1,SentimentNegative,1
923713,1,SentimentNeutral,0
923713,1,SentimentPositive,0
923714,1,ArgumentsUsed,0
923714,1,Discriminating,0
923714,1,Inappropriate,0
923714,1,OffTopic,0
923714,1,PersonalStories,0
923714,1,PossiblyFeedback,0
923714,1,SentimentNegative,0
923714,1,SentimentNeutral,1
923714,1,SentimentPositive,0
923715,1,ArgumentsUsed,0
923715,1,Discriminating,0
923715,1,Inappropriate,0
923715,1,OffTopic,0
923715,1,PersonalStories,0
923715,1,PossiblyFeedback,0
923715,1,SentimentNegative,0
923715,1,SentimentNeutral,1
923715,1,SentimentPositive,0
923716,1,ArgumentsUsed,0
923716,1,Discriminating,0
923716,1,Inappropriate,0
923716,1,OffTopic,0
923716,1,PersonalStories,0
923716,1,PossiblyFeedback,0
923716,1,SentimentNegative,1
923716,1,SentimentNeutral,0
923716,1,SentimentPositive,0
923717,1,ArgumentsUsed,0
923717,1,Discriminating,0
923717,1,Inappropriate,0
923717,1,OffTopic,0
923717,1,PersonalStories,0
923717,1,PossiblyFeedback,0
923717,1,SentimentNegative,0
923717,1,SentimentNeutral,1
923717,1,SentimentPositive,0
923718,1,ArgumentsUsed,0
923718,1,Discriminating,0
923718,1,Inappropriate,0
923718,1,OffTopic,0
923718,1,PersonalStories,0
923718,1,PossiblyFeedback,0
